CustomerID,Churn,Tenure,PreferredLoginDevice,CityTier,WarehouseToHome,PreferredPaymentMode,Gender,HourSpendOnApp,NumberOfDeviceRegistered,PreferedOrderCat,SatisfactionScore,MaritalStatus,NumberOfAddress,Complain,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount,Tenure_Group,R_Score,F_Score,M_Score,RFM_Score
54603,0,10,Computer,3,17,Credit Card,Male,3,4,Fashion,1,Single,3,0,15,9,10,5,224.8,Stable (6-12 months),2,3,3,8
54604,1,1,Computer,1,11,Cash on Delivery,Male,4,5,Mobile Phone,3,Single,7,0,17,1,2,3,163.94,New (< 3 months),2,2,2,6
54605,0,22,Mobile Phone,3,9,E wallet,Female,3,4,Laptop & Accessory,1,Married,4,0,15,7,7,8,165.51,Loyal (12+ months),1,3,2,6
54606,0,29,Mobile Phone,3,25,Debit Card,Female,3,4,Grocery,4,Single,5,0,16,2,8,9,293.35,Loyal (12+ months),1,3,3,7
54607,0,15,Computer,3,17,Debit Card,Male,3,4,Laptop & Accessory,1,Single,9,0,15,1,2,11,187.3,Loyal (12+ months),1,2,3,6
54608,0,9,Mobile Phone,3,7,E wallet,Male,3,4,Laptop & Accessory,3,Married,11,0,12,1,7,10,172.17,Stable (6-12 months),1,3,2,6
54609,0,14,Mobile Phone,1,13,Debit Card,Female,4,4,Grocery,3,Single,9,0,16,5,3,14,257.37,Loyal (12+ months),1,3,3,7
54610,0,13,Computer,1,15,Debit Card,Female,3,4,Mobile Phone,3,Married,3,0,12,2,2,8,162.55,Loyal (12+ months),1,2,2,5
54611,0,5,Mobile Phone,3,9,Debit Card,Male,4,4,Laptop & Accessory,1,Single,6,1,14,2,2,6,190.82,Recent (3-6 months),1,2,3,6
54612,0,16,Mobile Phone,1,31,Credit Card,Male,3,4,Fashion,5,Married,3,1,22,6,6,9,199.06,Loyal (12+ months),1,3,3,7
54613,0,19,Mobile Phone,3,9,UPI,Male,4,4,Laptop & Accessory,4,Married,2,0,20,4,4,8,173.05,Loyal (12+ months),1,3,2,6
54614,1,1,Computer,2,24,Debit Card,Female,3,4,Mobile Phone,3,Married,2,1,12,1,2,1,152.41,New (< 3 months),3,2,2,7
54615,0,3,Mobile Phone,1,26,Cash on Delivery,Male,3,4,Laptop & Accessory,1,Married,6,0,13,2,2,3,167.62,New (< 3 months),2,2,2,6
54616,0,7,Mobile Phone,1,7,Credit Card,Female,4,2,Grocery,3,Married,6,0,20,2,2,6,286.84,Stable (6-12 months),1,2,3,6
54617,0,5,Mobile Phone,3,14,Debit Card,Male,3,5,Fashion,1,Married,11,0,22,2,3,2,240.57,Recent (3-6 months),3,3,3,9
54618,1,1,Computer,3,12,E wallet,Male,4,4,Mobile Phone,4,Single,3,1,15,2,2,1,143.78,New (< 3 months),3,2,1,6
54619,0,14,Computer,3,35,UPI,Male,3,6,Fashion,5,Married,5,0,16,1,3,2,234.32,Loyal (12+ months),3,3,3,9
54620,0,15,Computer,1,9,UPI,Female,4,5,Laptop & Accessory,3,Single,4,1,18,1,2,8,193.11,Loyal (12+ months),1,2,3,6
54621,0,1,Mobile Phone,3,36,Credit Card,Male,3,4,Laptop & Accessory,3,Married,7,0,13,1,2,1,168.06,New (< 3 months),3,2,2,7
54622,0,9,Mobile Phone,3,7,Credit Card,Female,4,4,Laptop & Accessory,3,Single,3,0,17,2,2,4,173.59,Stable (6-12 months),2,2,2,6
54623,0,8,Mobile Phone,3,28,Debit Card,Male,4,2,Laptop & Accessory,1,Single,3,0,13,1,6,8,178.37,Stable (6-12 months),1,3,2,6
54624,1,1,Mobile Phone,1,31,Cash on Delivery,Male,4,6,Mobile Phone,1,Single,3,1,19,1,2,1,148.4,New (< 3 months),3,2,1,6
54625,0,11,Mobile Phone,1,7,Cash on Delivery,Female,3,4,Fashion,1,Single,6,0,18,2,2,3,199.91,Stable (6-12 months),2,2,3,7
54626,0,20,Computer,1,25,Credit Card,Female,3,4,Fashion,3,Married,7,0,12,1,2,5,230.27,Loyal (12+ months),2,2,3,7
54627,0,15,Mobile Phone,3,9,Debit Card,Female,4,4,Grocery,5,Married,9,0,17,2,12,9,290.95,Loyal (12+ months),1,3,3,7
54628,0,11,Computer,3,16,Credit Card,Male,4,4,Fashion,4,Married,3,0,14,2,8,5,213.34,Stable (6-12 months),2,3,3,8
54629,0,26,Mobile Phone,1,13,Cash on Delivery,Male,4,4,Laptop & Accessory,5,Married,5,1,13,3,7,10,180.77,Loyal (12+ months),1,3,2,6
54630,1,1,Computer,3,18,UPI,Male,3,2,Laptop & Accessory,3,Married,10,0,13,2,2,3,172.07,New (< 3 months),2,2,2,6
54631,0,1,Computer,3,31,Credit Card,Male,3,4,Mobile Phone,1,Married,2,0,14,2,3,2,149.0,New (< 3 months),3,3,1,7
54632,0,12,Mobile Phone,1,17,Credit Card,Female,4,4,Laptop & Accessory,3,Married,5,0,20,1,2,5,223.24,Stable (6-12 months),2,2,3,7
54633,0,11,Mobile Phone,1,7,Debit Card,Female,4,4,Laptop & Accessory,4,Married,8,0,13,5,5,4,189.47,Stable (6-12 months),2,3,3,8
54634,0,23,Mobile Phone,1,25,Debit Card,Male,3,5,Others,3,Married,3,1,16,2,2,10,320.02,Loyal (12+ months),1,2,3,6
54635,0,1,Mobile Phone,1,30,Credit Card,Male,3,2,Mobile Phone,1,Married,3,1,12,1,2,5,152.25,New (< 3 months),2,2,2,6
54636,0,1,Mobile Phone,3,35,E wallet,Male,4,4,Laptop & Accessory,4,Married,3,0,21,1,2,5,187.72,New (< 3 months),2,2,3,7
54637,0,1,Mobile Phone,1,24,UPI,Male,4,5,Mobile Phone,4,Married,3,0,22,2,2,1,146.27,New (< 3 months),3,2,1,6
54638,0,24,Computer,2,10,Credit Card,Male,4,4,Others,4,Married,3,0,16,2,11,8,307.0,Loyal (12+ months),1,3,3,7
54639,0,1,Mobile Phone,3,20,Credit Card,Male,3,4,Mobile Phone,3,Married,3,0,12,2,2,7,145.96,New (< 3 months),1,2,1,4
54640,1,1,Computer,1,14,Debit Card,Female,3,4,Mobile Phone,3,Married,3,1,17,1,2,3,153.86,New (< 3 months),2,2,2,6
54641,1,1,Computer,3,19,Debit Card,Male,4,5,Mobile Phone,5,Married,3,0,19,2,2,1,145.33,New (< 3 months),3,2,1,6
54642,0,8,Mobile Phone,1,7,Debit Card,Male,3,5,Mobile Phone,1,Married,3,1,14,2,2,4,161.22,Stable (6-12 months),2,2,2,6
54643,1,1,Mobile Phone,3,20,Credit Card,Male,3,4,Laptop & Accessory,5,Married,4,0,18,1,2,3,167.33,New (< 3 months),2,2,2,6
54644,0,9,Mobile Phone,1,32,UPI,Male,3,5,Laptop & Accessory,1,Single,6,0,15,2,2,3,161.81,Stable (6-12 months),2,2,2,6
54645,0,5,Mobile Phone,3,13,Credit Card,Male,4,2,Laptop & Accessory,1,Married,6,0,23,6,6,8,179.6,Recent (3-6 months),1,3,2,6
54646,0,1,Mobile Phone,1,13,Credit Card,Female,4,5,Mobile Phone,3,Married,2,0,13,1,2,4,146.87,New (< 3 months),2,2,1,5
54647,0,11,Mobile Phone,3,9,E wallet,Male,4,4,Laptop & Accessory,3,Married,6,1,12,1,2,5,221.02,Stable (6-12 months),2,2,3,7
54648,0,1,Mobile Phone,1,7,Debit Card,Female,3,5,Mobile Phone,4,Single,3,0,14,1,2,1,153.36,New (< 3 months),3,2,2,7
54649,0,16,Mobile Phone,1,9,Debit Card,Female,3,4,Laptop & Accessory,1,Married,3,0,14,1,3,3,165.89,Loyal (12+ months),2,3,2,7
54650,0,17,Mobile Phone,1,13,UPI,Male,3,5,Grocery,1,Married,6,1,15,2,2,1,291.27,Loyal (12+ months),3,2,3,8
54651,0,12,Mobile Phone,1,7,Debit Card,Female,3,4,Mobile Phone,5,Single,5,0,18,1,2,1,151.19,Stable (6-12 months),3,2,2,7
54652,0,17,Computer,1,16,Credit Card,Male,4,4,Laptop & Accessory,3,Married,5,1,14,2,5,8,181.79,Loyal (12+ months),1,3,3,7
54653,0,22,Mobile Phone,1,7,Debit Card,Female,3,5,Grocery,5,Married,9,0,12,2,2,3,279.02,Loyal (12+ months),2,2,3,7
54654,0,18,Mobile Phone,2,7,Debit Card,Female,3,5,Laptop & Accessory,3,Single,6,0,12,2,2,3,184.85,Loyal (12+ months),2,2,3,7
54655,0,8,Mobile Phone,3,21,Cash on Delivery,Female,3,4,Mobile Phone,3,Married,3,1,19,2,2,7,150.79,Stable (6-12 months),1,2,2,5
54656,1,1,Mobile Phone,3,9,E wallet,Male,3,4,Mobile Phone,5,Married,2,0,12,2,2,3,155.41,New (< 3 months),2,2,2,6
54657,0,1,Mobile Phone,3,29,Cash on Delivery,Male,3,4,Mobile Phone,3,Single,3,0,12,1,2,3,159.47,New (< 3 months),2,2,2,6
54658,0,18,Mobile Phone,1,10,UPI,Male,3,4,Others,1,Married,6,1,16,1,2,2,320.13,Loyal (12+ months),3,2,3,8
54659,0,1,Mobile Phone,1,13,Credit Card,Male,4,4,Mobile Phone,3,Married,2,0,21,2,3,3,152.73,New (< 3 months),2,3,2,7
54660,0,7,Mobile Phone,3,15,E wallet,Male,3,4,Laptop & Accessory,3,Married,2,0,13,1,2,3,196.04,Stable (6-12 months),2,2,3,7
54661,0,6,Mobile Phone,1,16,Debit Card,Female,4,4,Laptop & Accessory,1,Married,3,1,13,2,2,6,188.22,Recent (3-6 months),1,2,3,6
54662,0,4,Computer,1,10,Credit Card,Female,4,4,Mobile Phone,3,Married,3,0,21,2,2,1,145.83,Recent (3-6 months),3,2,1,6
54663,0,27,Mobile Phone,3,7,Credit Card,Female,3,4,Laptop & Accessory,5,Single,9,0,21,5,9,11,208.81,Loyal (12+ months),1,3,3,7
54664,0,8,Mobile Phone,1,7,Debit Card,Male,3,4,Mobile Phone,1,Married,3,0,13,2,9,9,151.91,Stable (6-12 months),1,3,2,6
54665,1,9,Computer,3,33,Debit Card,Female,4,4,Laptop & Accessory,5,Married,4,0,15,1,2,1,167.86,Stable (6-12 months),3,2,2,7
54666,0,1,Mobile Phone,1,13,Debit Card,Female,4,4,Mobile Phone,1,Married,3,1,14,1,2,3,81.0,New (< 3 months),2,2,1,5
54667,0,11,Mobile Phone,1,10,UPI,Male,3,4,Fashion,3,Married,3,0,16,8,8,5,219.34,Stable (6-12 months),2,3,3,8
54668,0,3,Mobile Phone,3,10,Credit Card,Female,4,4,Laptop & Accessory,3,Married,3,0,15,1,2,3,180.61,New (< 3 months),2,2,2,6
54669,0,9,Mobile Phone,1,13,Debit Card,Male,3,6,Laptop & Accessory,1,Single,3,0,14,1,12,9,191.46,Stable (6-12 months),1,3,3,7
54670,0,7,Computer,1,13,Debit Card,Male,2,4,Laptop & Accessory,1,Married,5,0,24,4,5,8,202.25,Stable (6-12 months),1,3,3,7
54671,0,28,Mobile Phone,2,26,Credit Card,Male,3,4,Fashion,4,Married,4,0,16,3,3,2,232.25,Loyal (12+ months),3,3,3,9
54672,0,10,Mobile Phone,1,16,Credit Card,Male,3,5,Laptop & Accessory,4,Married,4,1,12,1,2,5,213.47,Stable (6-12 months),2,2,3,7
54673,0,1,Mobile Phone,1,10,Credit Card,Male,3,5,Mobile Phone,1,Single,2,0,14,2,2,2,145.45,New (< 3 months),3,2,1,6
54674,1,1,Mobile Phone,1,17,Credit Card,Male,3,4,Mobile Phone,3,Single,3,1,12,2,2,2,135.09,New (< 3 months),3,2,1,6
54675,1,1,Computer,1,10,Debit Card,Male,4,4,Mobile Phone,5,Single,3,1,12,6,10,8,158.48,New (< 3 months),1,3,2,6
54676,0,9,Computer,1,10,Debit Card,Male,3,5,Mobile Phone,3,Married,3,0,19,2,2,1,137.81,Stable (6-12 months),3,2,1,6
54677,0,1,Mobile Phone,1,11,Credit Card,Male,3,2,Mobile Phone,5,Married,4,0,17,1,2,3,153.19,New (< 3 months),2,2,2,6
54678,0,1,Mobile Phone,3,15,Debit Card,Male,3,2,Laptop & Accessory,4,Married,2,0,23,2,2,3,173.51,New (< 3 months),2,2,2,6
54679,0,12,Mobile Phone,3,14,E wallet,Female,3,5,Laptop & Accessory,1,Single,2,0,21,2,2,6,165.28,Stable (6-12 months),1,2,2,5
54680,0,3,Computer,1,7,Debit Card,Male,4,6,Mobile Phone,1,Married,3,0,19,1,3,9,152.2,New (< 3 months),1,3,2,6
54681,0,22,Mobile Phone,3,9,E wallet,Male,3,2,Laptop & Accessory,4,Married,5,0,13,1,3,3,206.2,Loyal (12+ months),2,3,3,8
54682,0,1,Computer,3,10,Credit Card,Female,4,2,Laptop & Accessory,1,Married,3,1,21,2,2,5,171.47,New (< 3 months),2,2,2,6
54683,0,11,Mobile Phone,1,17,Debit Card,Male,4,2,Mobile Phone,1,Single,5,0,18,2,2,1,171.8,Stable (6-12 months),3,2,2,7
54684,0,24,Mobile Phone,1,35,Credit Card,Male,4,2,Mobile Phone,3,Married,3,1,12,1,4,9,157.21,Loyal (12+ months),1,3,2,6
54685,0,8,Mobile Phone,1,16,Credit Card,Female,3,5,Fashion,4,Single,3,0,15,5,8,5,211.21,Stable (6-12 months),2,3,3,8
54686,1,1,Mobile Phone,3,10,Debit Card,Female,4,4,Laptop & Accessory,3,Single,11,0,15,2,3,1,170.77,New (< 3 months),3,3,2,8
54687,0,13,Mobile Phone,1,9,Cash on Delivery,Female,4,5,Laptop & Accessory,3,Single,3,0,12,2,12,11,170.53,Loyal (12+ months),1,3,2,6
54688,0,6,Mobile Phone,3,17,E wallet,Male,3,4,Laptop & Accessory,1,Single,3,0,13,2,2,9,178.96,Recent (3-6 months),1,2,2,5
54689,1,14,Computer,3,15,Cash on Delivery,Male,3,4,Laptop & Accessory,3,Married,5,1,15,1,2,4,192.96,Loyal (12+ months),2,2,3,7
54690,0,12,Mobile Phone,1,7,Debit Card,Female,3,2,Laptop & Accessory,1,Single,2,0,14,1,2,9,201.25,Stable (6-12 months),1,2,3,6
54691,0,1,Mobile Phone,1,7,Debit Card,Female,4,4,Fashion,5,Married,3,0,12,1,2,8,199.12,New (< 3 months),1,2,3,6
54692,0,6,Mobile Phone,1,10,Debit Card,Female,3,4,Fashion,1,Single,5,0,16,7,3,8,236.58999999999997,Recent (3-6 months),1,3,3,7
54693,0,21,Mobile Phone,3,21,E wallet,Male,3,4,Laptop & Accessory,5,Single,4,0,13,2,2,8,174.6,Loyal (12+ months),1,2,2,5
54694,0,14,Computer,3,12,Debit Card,Male,3,5,Fashion,5,Married,7,1,22,1,2,5,229.75,Loyal (12+ months),2,2,3,7
54695,0,27,Mobile Phone,1,14,Debit Card,Male,3,2,Grocery,3,Married,5,0,20,2,2,4,273.14,Loyal (12+ months),2,2,3,7
54696,0,15,Mobile Phone,2,17,UPI,Male,4,5,Others,1,Married,5,0,16,4,13,7,316.41,Loyal (12+ months),1,3,3,7
54697,0,31,Mobile Phone,3,23,E wallet,Male,3,4,Laptop & Accessory,5,Single,10,0,15,3,3,3,179.05,Loyal (12+ months),2,3,2,7
54698,0,1,Computer,1,17,Debit Card,Male,3,4,Fashion,5,Married,3,0,22,1,2,5,212.93,New (< 3 months),2,2,3,7
54699,0,15,Mobile Phone,2,7,UPI,Male,3,5,Others,3,Married,3,0,16,2,3,11,316.89,Loyal (12+ months),1,3,3,7
54700,0,24,Mobile Phone,3,15,E wallet,Male,3,4,Mobile Phone,4,Married,9,0,16,1,3,3,163.75,Loyal (12+ months),2,3,2,7
54701,1,1,Mobile Phone,1,7,Debit Card,Female,4,6,Mobile Phone,4,Single,9,1,14,2,4,8,147.16,New (< 3 months),1,3,1,5
54702,0,10,Computer,1,15,Debit Card,Female,4,2,Fashion,5,Married,11,0,15,1,3,6,242.13,Stable (6-12 months),1,3,3,7
54703,0,12,Mobile Phone,1,7,Debit Card,Female,3,4,Fashion,3,Single,6,1,15,1,2,1,203.61,Stable (6-12 months),3,2,3,8
54704,0,18,Computer,1,31,Credit Card,Male,3,6,Mobile Phone,3,Single,4,0,15,1,2,5,162.08,Loyal (12+ months),2,2,2,6
54705,0,21,Computer,3,10,Credit Card,Female,3,4,Grocery,3,Married,11,1,13,2,12,14,262.7,Loyal (12+ months),1,3,3,7
54706,0,4,Mobile Phone,3,34,E wallet,Male,4,4,Laptop & Accessory,1,Married,9,0,24,3,8,8,178.04,Recent (3-6 months),1,3,2,6
54707,0,3,Mobile Phone,3,17,Debit Card,Male,4,4,Mobile Phone,3,Single,3,0,12,2,2,1,151.42,New (< 3 months),3,2,2,7
54708,1,6,Computer,1,26,Credit Card,Male,3,2,Mobile Phone,3,Married,8,1,13,1,3,3,152.59,Recent (3-6 months),2,3,2,7
54709,0,17,Computer,3,22,Debit Card,Male,3,5,Laptop & Accessory,1,Married,5,0,19,2,3,3,193.04,Loyal (12+ months),2,3,3,8
54710,0,8,Mobile Phone,1,15,Credit Card,Female,4,4,Laptop & Accessory,3,Single,5,0,12,1,5,4,186.42,Stable (6-12 months),2,3,3,8
54711,0,1,Mobile Phone,1,16,Credit Card,Male,3,4,Mobile Phone,5,Married,3,0,15,2,2,3,150.0,New (< 3 months),2,2,2,6
54712,0,13,Mobile Phone,2,10,UPI,Female,3,2,Laptop & Accessory,4,Married,11,0,16,1,4,7,188.89,Loyal (12+ months),1,3,3,7
54713,0,30,Mobile Phone,1,16,Credit Card,Male,3,4,Grocery,1,Married,9,0,12,1,3,2,236.02999999999997,Loyal (12+ months),3,3,3,9
54714,0,14,Mobile Phone,1,9,Credit Card,Female,3,5,Mobile Phone,1,Single,2,1,21,1,3,4,148.42,Loyal (12+ months),2,3,1,6
54715,0,1,Mobile Phone,1,14,Credit Card,Female,3,5,Laptop & Accessory,5,Single,10,0,20,2,2,8,193.11,New (< 3 months),1,2,3,6
54716,0,3,Mobile Phone,3,17,E wallet,Male,3,4,Mobile Phone,4,Married,3,0,15,3,3,3,147.97,New (< 3 months),2,3,1,6
54717,0,27,Mobile Phone,1,13,Debit Card,Male,3,4,Laptop & Accessory,1,Single,4,0,18,3,3,3,149.5,Loyal (12+ months),2,3,1,6
54718,0,9,Computer,1,9,Debit Card,Female,4,4,Laptop & Accessory,5,Married,4,0,12,2,2,1,175.93,Stable (6-12 months),3,2,2,7
54719,0,6,Computer,1,31,Debit Card,Male,4,4,Laptop & Accessory,1,Married,3,0,16,2,5,8,178.09,Recent (3-6 months),1,3,2,6
54720,0,12,Mobile Phone,1,9,Credit Card,Male,4,4,Mobile Phone,3,Married,8,1,14,1,2,2,155.57,Stable (6-12 months),3,2,2,7
54721,0,8,Mobile Phone,1,15,Debit Card,Female,3,4,Laptop & Accessory,5,Married,5,0,15,2,2,1,176.21,Stable (6-12 months),3,2,2,7
54722,0,26,Mobile Phone,3,10,E wallet,Male,3,5,Grocery,5,Married,3,0,16,2,2,17,293.56,Loyal (12+ months),1,2,3,6
54723,1,1,Mobile Phone,1,7,UPI,Male,4,4,Mobile Phone,1,Single,3,1,14,7,8,9,151.86,New (< 3 months),1,3,2,6
54724,0,1,Mobile Phone,3,33,Credit Card,Female,3,4,Laptop & Accessory,1,Single,3,0,24,1,2,5,186.8,New (< 3 months),2,2,3,7
54725,0,19,Mobile Phone,3,9,Cash on Delivery,Male,3,6,Laptop & Accessory,3,Single,2,0,14,2,4,2,191.32,Loyal (12+ months),3,3,3,9
54726,0,1,Mobile Phone,1,17,Credit Card,Male,4,2,Mobile Phone,3,Single,3,0,19,1,2,3,160.05,New (< 3 months),2,2,2,6
54727,1,11,Computer,3,34,Debit Card,Female,4,2,Laptop & Accessory,3,Single,6,1,13,1,2,4,188.97,Stable (6-12 months),2,2,3,7
54728,0,8,Mobile Phone,3,9,UPI,Male,3,4,Laptop & Accessory,1,Single,3,0,23,1,2,5,187.74,Stable (6-12 months),2,2,3,7
54729,1,19,Mobile Phone,1,9,Credit Card,Male,4,4,Others,5,Married,7,1,14,2,2,5,323.59,Loyal (12+ months),2,2,3,7
54730,0,10,Computer,3,15,Debit Card,Male,4,5,Fashion,5,Single,3,0,16,1,2,10,200.87,Stable (6-12 months),1,2,3,6
54731,0,26,Computer,1,26,Credit Card,Male,3,4,Mobile Phone,1,Married,2,0,19,2,2,3,167.58,Loyal (12+ months),2,2,2,6
54732,0,1,Computer,1,7,Debit Card,Female,4,6,Mobile Phone,1,Married,5,0,15,3,3,1,168.64,New (< 3 months),3,3,2,8
54733,0,3,Mobile Phone,1,34,Credit Card,Female,4,4,Laptop & Accessory,3,Married,6,0,13,1,2,2,168.35,New (< 3 months),3,2,2,7
54734,1,1,Mobile Phone,3,15,Cash on Delivery,Male,3,5,Laptop & Accessory,5,Single,8,0,18,1,2,3,178.26,New (< 3 months),2,2,2,6
54735,0,8,Mobile Phone,1,7,Debit Card,Female,4,2,Mobile Phone,1,Single,4,0,17,2,2,4,157.8,Stable (6-12 months),2,2,2,6
54736,0,28,Mobile Phone,1,26,Credit Card,Female,4,4,Laptop & Accessory,5,Married,11,1,12,1,2,5,179.85,Loyal (12+ months),2,2,2,6
54737,0,1,Computer,3,15,E wallet,Male,3,4,Laptop & Accessory,1,Married,2,0,20,2,2,2,168.42,New (< 3 months),3,2,2,7
54738,0,11,Mobile Phone,1,17,Debit Card,Female,3,4,Mobile Phone,5,Married,2,1,14,5,5,4,152.82,Stable (6-12 months),2,3,2,7
54739,0,12,Computer,1,9,Debit Card,Female,4,2,Laptop & Accessory,5,Single,8,1,13,1,5,13,184.8,Stable (6-12 months),1,3,3,7
54740,0,8,Mobile Phone,1,9,Credit Card,Female,3,5,Mobile Phone,5,Single,3,0,12,2,2,4,168.81,Stable (6-12 months),2,2,2,6
54741,0,9,Mobile Phone,3,15,Debit Card,Female,4,4,Mobile Phone,1,Married,3,0,17,2,2,3,150.72,Stable (6-12 months),2,2,2,6
54742,0,4,Mobile Phone,1,7,Debit Card,Male,3,6,Mobile Phone,3,Married,5,0,22,2,2,3,163.33,Recent (3-6 months),2,2,2,6
54743,0,14,Computer,1,9,Credit Card,Female,3,2,Laptop & Accessory,4,Married,3,0,25,1,4,8,167.44,Loyal (12+ months),1,3,2,6
54744,0,8,Mobile Phone,3,15,Debit Card,Female,4,4,Laptop & Accessory,5,Married,7,0,18,2,2,3,190.0,Stable (6-12 months),2,2,3,7
54745,0,16,Computer,1,15,Debit Card,Male,4,4,Others,1,Married,3,0,16,6,15,10,309.3,Loyal (12+ months),1,3,3,7
54746,1,1,Mobile Phone,1,13,Debit Card,Male,4,2,Mobile Phone,5,Married,3,1,22,1,2,1,141.01,New (< 3 months),3,2,1,6
54747,0,1,Computer,1,16,Debit Card,Male,3,5,Mobile Phone,4,Married,3,0,12,1,2,1,151.94,New (< 3 months),3,2,2,7
54748,0,26,Mobile Phone,1,18,Debit Card,Female,3,4,Laptop & Accessory,3,Married,10,0,21,2,2,5,156.49,Loyal (12+ months),2,2,2,6
54749,0,24,Mobile Phone,1,9,Credit Card,Male,4,4,Grocery,3,Married,7,0,16,1,2,4,301.39,Loyal (12+ months),2,2,3,7
54750,1,1,Mobile Phone,1,7,Debit Card,Female,3,5,Mobile Phone,5,Married,3,1,12,1,2,1,148.19,New (< 3 months),3,2,1,6
54751,0,7,Mobile Phone,1,14,Credit Card,Male,3,4,Fashion,3,Married,2,0,12,2,3,8,241.91000000000003,Stable (6-12 months),1,3,3,7
54752,1,1,Mobile Phone,3,23,E wallet,Female,4,4,Laptop & Accessory,5,Single,7,0,16,2,2,3,178.24,New (< 3 months),2,2,2,6
54753,0,21,Mobile Phone,1,9,UPI,Female,3,4,Grocery,1,Married,3,1,16,4,4,1,292.52,Loyal (12+ months),3,3,3,9
54754,0,10,Mobile Phone,1,7,UPI,Female,3,4,Laptop & Accessory,4,Married,2,0,16,2,2,6,177.28,Stable (6-12 months),1,2,2,5
54755,0,3,Mobile Phone,1,30,Debit Card,Male,3,2,Mobile Phone,3,Married,3,0,25,2,2,8,152.0,New (< 3 months),1,2,2,5
54756,1,21,Mobile Phone,1,9,Debit Card,Male,3,4,Others,4,Single,9,1,16,8,14,9,317.46,Loyal (12+ months),1,3,3,7
54757,0,9,Mobile Phone,1,7,Debit Card,Female,3,2,Mobile Phone,3,Single,5,0,14,3,3,3,150.06,Stable (6-12 months),2,3,2,7
54758,0,16,Mobile Phone,1,7,Debit Card,Female,3,5,Laptop & Accessory,1,Married,11,1,14,1,2,3,185.62,Loyal (12+ months),2,2,3,7
54759,1,1,Mobile Phone,1,9,Credit Card,Male,3,4,Mobile Phone,3,Single,8,0,18,3,3,2,168.82,New (< 3 months),3,3,2,8
54760,0,10,Mobile Phone,2,20,UPI,Male,3,4,Mobile Phone,4,Married,6,0,14,2,2,5,146.43,Stable (6-12 months),2,2,1,5
54761,0,6,Mobile Phone,1,11,Debit Card,Female,4,5,Laptop & Accessory,3,Married,3,0,13,6,7,9,186.62,Recent (3-6 months),1,3,3,7
54762,0,14,Computer,1,23,Credit Card,Male,3,5,Laptop & Accessory,3,Single,8,0,15,1,2,1,175.94,Loyal (12+ months),3,2,2,7
54763,0,4,Mobile Phone,1,9,Credit Card,Female,3,5,Laptop & Accessory,1,Single,7,1,25,2,2,1,193.77,Recent (3-6 months),3,2,3,8
54764,0,19,Mobile Phone,1,9,Debit Card,Female,4,5,Mobile Phone,3,Single,3,0,15,2,2,1,147.74,Loyal (12+ months),3,2,1,6
54765,0,16,Mobile Phone,1,36,Debit Card,Male,4,4,Laptop & Accessory,4,Married,3,0,14,6,8,9,169.34,Loyal (12+ months),1,3,2,6
54766,0,12,Computer,1,19,Debit Card,Male,1,5,Laptop & Accessory,5,Married,4,0,16,2,2,3,187.88,Stable (6-12 months),2,2,3,7
54767,0,8,Computer,1,23,Debit Card,Female,4,5,Mobile Phone,1,Single,3,0,17,2,2,4,150.53,Stable (6-12 months),2,2,2,6
54768,1,13,Mobile Phone,3,18,E wallet,Female,3,4,Fashion,1,Married,3,0,19,1,8,8,201.54,Loyal (12+ months),1,3,3,7
54769,1,19,Mobile Phone,3,9,Credit Card,Male,3,4,Laptop & Accessory,1,Single,6,0,17,2,8,4,176.6,Loyal (12+ months),2,3,2,7
54770,0,17,Mobile Phone,1,21,Debit Card,Male,4,4,Grocery,5,Married,8,0,16,2,2,1,296.59,Loyal (12+ months),3,2,3,8
54771,0,1,Mobile Phone,1,12,Cash on Delivery,Male,3,5,Fashion,1,Married,3,1,17,2,3,9,253.07999999999998,New (< 3 months),1,3,3,7
54772,0,9,Mobile Phone,1,14,UPI,Male,3,4,Fashion,3,Single,5,0,22,1,2,5,227.21,Stable (6-12 months),2,2,3,7
54773,0,2,Mobile Phone,3,9,E wallet,Female,3,4,Laptop & Accessory,4,Married,3,1,21,7,8,6,172.79,New (< 3 months),1,3,2,6
54774,0,8,Mobile Phone,2,10,UPI,Male,3,4,Mobile Phone,1,Married,2,0,20,2,2,3,162.37,Stable (6-12 months),2,2,2,6
54775,1,1,Computer,1,12,Credit Card,Female,3,5,Mobile Phone,3,Married,3,1,15,1,2,8,148.66,New (< 3 months),1,2,1,4
54776,0,1,Computer,1,10,Credit Card,Male,3,4,Mobile Phone,1,Married,3,0,12,1,2,1,142.06,New (< 3 months),3,2,1,6
54777,0,25,Mobile Phone,3,33,E wallet,Female,4,4,Grocery,3,Married,4,0,15,2,5,18,288.07,Loyal (12+ months),1,3,3,7
54778,0,18,Mobile Phone,1,11,Credit Card,Male,3,4,Laptop & Accessory,4,Single,11,0,13,2,3,4,184.33,Loyal (12+ months),2,3,3,8
54779,0,1,Mobile Phone,1,9,Credit Card,Male,4,2,Mobile Phone,5,Single,9,0,14,1,2,2,159.24,New (< 3 months),3,2,2,7
54780,0,7,Mobile Phone,3,7,Credit Card,Male,3,2,Laptop & Accessory,5,Married,3,0,23,1,2,9,165.37,Stable (6-12 months),1,2,2,5
